facilityName,type,state,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,primaryFuel,year
Barron Gorge Power Station,F,QLD,93871.0,239.0,614.0,853,0.0,Hydro,2024
Kareeya Power Station,F,QLD,587254.0,101.0,1402.0,1503,0.0,Hydro,2024
Swanbank E Power Station,F,QLD,649465.0,253770.0,4340.0,258110,0.39,Gas,2024
Wivenhoe Power Station,F,QLD,632159.0,16.0,684673.0,684689,0.0,Hydro,2024
Cullerin Range Wind Farm,F,NSW,87240.0,14.0,82.0,96,0.0,Wind,2024
Collgar Wind Farm,F,WA,640602.0,164.0,821.0,985,0.0,Wind,2024
Royalla Solar Farm,F,ACT,34132.0,0.0,148.0,148,0.0,Solar,2024
Dundonnell Wind Farm,F,VIC,879789.0,222.0,2334.0,2556,0.0,Wind,2024
Darlington Point Solar Farm Pty Ltd,F,NSW,587100.0,151.0,0.0,151,0.0,Solar,2024
Gannawarra Solar Farm Pty Ltd,F,VIC,106076.0,25.0,0.0,25,0.0,Solar,2024
GESS ProjectCo Pty Ltd,F,VIC,0.0,15.0,2264.0,2279,0.0,Battery,2024
Hamilton Solar Farm Pty Ltd,F,NT,116555.0,31.0,0.0,31,0.0,Solar,2024
The DPESS Trust,F,NSW,0.0,2.0,1302.0,1304,0.0,Battery,2024
The RESS 1 Trust,F,NSW,0.0,7.0,3725.0,3732,0.0,Battery,2024
The RESS 2 Trust,F,NSW,0.0,7.0,3647.0,3654,0.0,Battery,2024
Glennies Creek WCMG Power Station,F,NSW,40816.0,21468.0,7.0,21475,0.53,Waste Coal Mine Gas,2024
Oaky Creek II WCMG Power Station,F,QLD,93833.0,53297.0,11.0,53308,0.57,Waste Coal Mine Gas,2024
Oaky Creek WCMG Power Station,F,QLD,108262.0,56189.0,38.0,56227,0.52,Waste Coal Mine Gas,2024
Tahmoor WCMG Power Station,F,NSW,35919.0,20435.0,14.0,20449,0.57,Waste Coal Mine Gas,2024
Appin CSM Power Station,F,NSW,228314.0,146960.0,8.0,146968,0.64,Waste Coal Mine Gas,2024
Tower CSM Power Station,F,NSW,137884.0,91695.0,49.0,91744,0.67,Waste Coal Mine Gas,2024
German Creek CMM Power Station,F,QLD,143637.0,80445.0,27.0,80472,0.56,Waste Coal Mine Gas,2024
Jabiru Power Station,F,NT,13897.0,4960.0,0.0,4960,0.36,Diesel,2024
Eastern Creek LFG Power Station,F,NSW,3907.0,288.0,15.0,303,0.07,Landfill Gas,2024
Grange Avenue LFG Power Station,F,NSW,780.0,75.0,17.0,92,0.1,Landfill Gas,2024
Jack's Gully LFG Power Station,F,NSW,6097.0,483.0,8.0,491,0.08,Landfill Gas,2024
Lucas Heights 1 LFG Power Station,F,NSW,21514.0,1673.0,3.0,1676,0.08,Landfill Gas,2024
Lucas Heights 2 LFG Power Station,F,NSW,117953.0,9589.0,4.0,9593,0.08,Landfill Gas,2024
Browns Plains LFG Power Station,F,QLD,15223.0,1161.0,1.0,1162,0.08,Landfill Gas,2024
Wingfield 1 LFG Power Station,F,SA,4037.0,785.0,3.0,788,0.19,Landfill Gas,2024
Wingfield 2 LFG Power Station,F,SA,16006.0,1222.0,1.0,1223,0.08,Landfill Gas,2024
Berwick LFG Power Station,F,VIC,0.0,0.0,0.0,0,0.0,Landfill Gas,2024
Broadmeadows LFG Power Station,F,VIC,214.0,19.0,4.0,23,0.09,Landfill Gas,2024
Brooklyn LFG Power Station,F,VIC,4729.0,363.0,5.0,368,0.08,Landfill Gas,2024
Clayton LFG Power Station,F,VIC,53413.0,3519.0,3.0,3522,0.07,Landfill Gas,2024
Corio LFG Power Station,F,VIC,0.0,0.0,0.0,0,0.0,Landfill Gas,2024
Springvale LFG Power Station,F,VIC,0.0,0.0,4.0,4,0.0,Landfill Gas,2024
McArthur River Power Station,F,NT,292912.0,153074.0,0.0,153074,0.52,Gas,2024
Pine Creek A Power Station,F,NT,215646.0,100836.0,0.0,100836,0.47,Gas,2024
Broome LNG Power Station,F,WA,142676.0,80902.0,20.0,80922,0.57,Gas,2024
Derby LNG Power Station,F,WA,34510.0,21034.0,0.0,21034,0.61,Gas,2024
Fitzroy Crossing LNG Power Station,F,WA,14956.0,9331.0,0.0,9331,0.62,Gas,2024
Halls Creek LNG Power Station,F,WA,11484.0,7543.0,0.0,7543,0.66,Gas,2024
Looma NGD power Station,F,WA,2867.0,2123.0,0.0,2123,0.74,Diesel,2024
Grosvenor 1 WCMG Power Station,F,QLD,130160.0,72247.0,16.0,72263,0.56,Waste Coal Mine Gas,2024
Grosvenor 2 WCMG Power Station,F,QLD,88294.0,50317.0,7.0,50324,0.57,Waste Coal Mine Gas,2024
Moranbah North CMM Power Station,F,QLD,419434.0,242988.0,6.0,242994,0.58,Waste Coal Mine Gas,2024
Alkimos Beach Community Battery,F,WA,0.0,1.0,17.0,18,0.0,Battery,2024
Bremer Bay Wind Diesel Power Station,F,WA,1773.0,33.0,0.0,33,0.02,Wind,2024
Cockburn Power Station,F,WA,807311.0,307892.0,0.0,307892,0.38,Gas,2024
Collie Power Station,F,WA,966990.0,920053.0,2651.0,922704,0.95,Black Coal,2024
Coral Bay Wind Diesel Power Station,F,WA,3214.0,1264.0,0.0,1264,0.39,Diesel,2024
Hopetoun Wind Diesel Power Station,F,WA,5405.0,2434.0,0.0,2434,0.45,Diesel,2024
Kalbarri Wind Farm,F,WA,2144.0,0.0,0.0,0,0.0,Wind,2024
Kalgoorlie Gas Turbine Station,F,WA,8621.0,8159.0,0.0,8159,0.95,Gas,2024
Kwinana Battery Energy Storage Site,F,WA,0.0,609.0,5789.0,6398,0.0,Battery,2024
Kwinana Power Station,F,WA,861203.0,455259.0,281.0,455540,0.53,Gas,2024
Muja Power Station,F,WA,3200546.0,3091936.0,864.0,3092800,0.97,Black Coal,2024
Mungarra Gas Turbine Station,F,WA,5988.0,4537.0,0.0,4537,0.76,Gas,2024
Pinjar Gas Turbine Station,F,WA,551162.0,569715.0,0.0,569715,1.03,Gas,2024
VPP4S,F,WA,0.0,0.0,73.0,73,0.0,Battery,2024
Ravensthorpe Power Station,F,WA,503.0,363.0,0.0,363,0.72,Diesel,2024
Bungala One Solar Farm,F,SA,211796.0,14.0,0.0,14,0.0,Solar,2024
Bungala Two Solar Farm,F,SA,228342.0,14.0,0.0,14,0.0,Solar,2024
Cohuna Solar Farm,F,VIC,28219.0,14.0,0.0,14,0.0,Solar,2024
Ardyaloon Facility,F,WA,1973.0,1420.0,0.0,1420,0.72,Diesel,2024
Beagle Bay Facility,F,WA,1798.0,1330.0,0.0,1330,0.74,Diesel,2024
Bidyadanga Facility,F,WA,3346.0,2442.0,0.0,2442,0.73,Diesel,2024
Coober Pedy Facility,F,SA,14463.0,3727.0,0.0,3727,0.26,Wind,2024
Djarindjin Facility,F,WA,2141.0,1552.0,0.0,1552,0.73,Diesel,2024
Leonora Facility,F,WA,7993.0,5500.0,0.0,5500,0.69,Gas,2024
Warmun Facility,F,WA,2596.0,1966.0,0.0,1966,0.76,Diesel,2024
Aurukun Remote generation,F,QLD,6592.0,4393.0,0.0,4393,0.67,Diesel,2024
Badu Island Remote Generation,F,QLD,3439.0,2372.0,0.0,2372,0.69,Diesel,2024
Bamaga Remote Generation,F,QLD,17500.0,11576.0,0.0,11576,0.66,Diesel,2024
Barcaldine Power Station Facility,F,QLD,5894.0,7440.0,370.0,7810,1.26,Gas,2024
Bedourie Remote Generation,F,QLD,1315.0,873.0,0.0,873,0.66,Diesel,2024
Birdsville Remote Generation,F,QLD,1536.0,980.0,0.0,980,0.64,Diesel,2024
Boigu Island Remote Generation,F,QLD,1312.0,962.0,0.0,962,0.73,Diesel,2024
Boulia Remote Generation,F,QLD,3113.0,2184.0,0.0,2184,0.7,Diesel,2024
Burketown Remote Generation,F,QLD,2392.0,1516.0,0.0,1516,0.63,Diesel,2024
Camooweal Remote Generation,F,QLD,2220.0,1523.0,0.0,1523,0.69,Diesel,2024
Coconut Island Remote Generation,F,QLD,1091.0,777.0,0.0,777,0.71,Diesel,2024
Coen Remote Generation,F,QLD,1867.0,1198.0,0.0,1198,0.64,Diesel,2024
Darnley Island Remote Generation,F,QLD,1656.0,1168.0,0.0,1168,0.71,Diesel,2024
Dauan Island Remote Generation,F,QLD,1058.0,760.0,0.0,760,0.72,Diesel,2024
Domain Shopping centre Solar Farm,F,QLD,2063.0,0.0,0.0,0,0.0,Solar,2024
Doomadgee Remote Generation,F,QLD,7501.0,4745.0,0.0,4745,0.63,Diesel,2024
Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,1120.0,733.0,383.0,1116,0.65,Diesel,2024
Energy Impact - Generation - Facility,F,QLD,913.0,643.0,0.0,643,0.7,Diesel,2024
Grand Central Shopping Centre Solar Farm,F,QLD,1246.0,0.0,0.0,0,0.0,Solar,2024
Gununa Remote Generation,F,QLD,7003.0,4886.0,0.0,4886,0.7,Diesel,2024
Hammond Island,F,QLD,960.0,714.0,0.0,714,0.74,Diesel,2024
Jundah Remote Generation,F,QLD,1297.0,860.0,0.0,860,0.66,Diesel,2024
Kowanyama Remote Generation,F,QLD,5553.0,3664.0,0.0,3664,0.66,Diesel,2024
Kubin Island Remote Generation,F,QLD,2542.0,1662.0,0.0,1662,0.65,Diesel,2024
Lockhart River Remote Generation,F,QLD,3203.0,2157.0,0.0,2157,0.67,Diesel,2024
Logan Hyperdome Solar Farm,F,QLD,6034.0,0.0,0.0,0,0.0,Solar,2024
Mabuig Island Remote Generation,F,QLD,1174.0,868.0,0.0,868,0.74,Diesel,2024
Mapoon Remote Generation,F,QLD,1950.0,1245.0,0.0,1245,0.64,Diesel,2024
Murray Island Remote Generation,F,QLD,2057.0,1438.0,0.0,1438,0.7,Diesel,2024
Palm Island Remote Generation,F,QLD,9163.0,6433.0,0.0,6433,0.7,Diesel,2024
Pormpuraaw,F,QLD,3405.0,2302.0,0.0,2302,0.68,Diesel,2024
Robina Shopping Centre Solar Farm,F,QLD,6518.0,0.0,0.0,0,0.0,Solar,2024
Sabai Island Remote Generation,F,QLD,1847.0,1292.0,0.0,1292,0.7,Diesel,2024
Stephen Island Remote Generation,F,QLD,576.0,416.0,0.0,416,0.72,Diesel,2024
Thursday Island Remote Generation,F,QLD,28554.0,19012.0,0.0,19012,0.67,Diesel,2024
Warraber Island Remote Generation,F,QLD,1251.0,974.0,0.0,974,0.78,Diesel,2024
Wasaga Remote Generation,F,QLD,4899.0,3343.0,0.0,3343,0.68,Diesel,2024
Water Gardens Shopping Centre Solar Farm,F,VIC,2600.0,0.0,0.0,0,0.0,Solar,2024
Windorah Remote Generation,F,QLD,1278.0,842.0,0.0,842,0.66,Diesel,2024
Yam Island,F,QLD,1798.0,1202.0,0.0,1202,0.67,Diesel,2024
York Island,F,QLD,1627.0,1148.0,0.0,1148,0.71,Diesel,2024
EnergyAustralia Virtual Power Plant (EA VPP),F,VIC,0.0,0.0,0.0,0,0.0,Battery,2024
Hallett Power Station,F,SA,51908.0,43999.0,719.0,44718,0.85,Gas,2024
Jeeralang Power Station,F,VIC,45133.0,34838.0,4958.0,39796,0.77,Gas,2024
Mt Piper Power Station,F,NSW,6633318.0,5663394.0,8944.0,5672338,0.85,Black Coal,2024
Newport Power Station,F,VIC,252911.0,136733.0,19168.0,155901,0.54,Gas,2024
Tallawarra Power Station,F,NSW,606146.0,249798.0,7213.0,257011,0.41,Gas,2024
Virtual Power Plant,F,VIC,2450.0,0.0,0.0,0,0.0,Solar,2024
Yallourn Power Station,F,VIC,8006205.0,10344727.0,157353.0,10502080,1.29,Brown Coal,2024
Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,0.0,0.0,0.0,0,0.0,Diesel,2024
Columboola Solar Farm Hold Co Pty Ltd,F,QLD,297190.0,58.0,2676.0,2734,0.0,Solar,2024
Exmouth Power Station Pty Ltd,F,WA,27690.0,19633.0,0.0,19633,0.71,Gas,2024
Finley Solar Farm,F,NSW,272477.0,0.0,843.0,843,0.0,Solar,2024
Solomon Power Station,F,WA,630743.0,316859.0,0.0,316859,0.5,Gas,2024
Oakey 2 Solar Farm,F,QLD,99536.0,0.0,0.0,0,0.0,Solar,2024
Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,112262.0,0.0,632.0,632,0.0,Solar,2024
Kidston Solar One - Solar – Qld,F,QLD,109889.0,0.0,1110.0,1110,0.0,Solar,2024
Clermont Solar Farm,F,QLD,160945.0,58.0,3434.0,3492,0.0,Solar,2024
Wemen Solar Farm,F,VIC,121930.0,169.0,1267.0,1436,0.0,Solar,2024
Millmerran Power Station (facility),F,QLD,5872355.0,4890774.0,3209.0,4893983,0.83,Black Coal,2024
Berrybank 2 Wind farm,F,VIC,230661.0,79.0,932.0,1011,0.0,Wind,2024
Berrybank Wind farm,F,VIC,495868.0,124.0,1064.0,1188,0.0,Wind,2024
Crookwell 2 Wind farm,F,NSW,179630.0,67.0,181.0,248,0.0,Wind,2024
Crookwell 3 Windfarm,F,NSW,0.0,867.0,0.0,867,0.0,Wind,2024
Cunderdin Solar/BESS,F,WA,0.0,831.0,0.0,831,0.0,Solar,2024
Hawkesdale Windfarm,F,VIC,371.0,429.0,67.0,496,1.16,Wind,2024
Queanbeyan Battery Energy Storage System,F,ACT,0.0,1.0,964.0,965,0.0,Battery,2024
Ryans Corner Windfarm,F,VIC,0.0,657.0,582.0,1239,0.0,Wind,2024
Parkeston Power Station,F,WA,28776.0,19164.0,0.0,19164,0.67,Gas,2024
Goonumbla Solar Farm,F,NSW,145624.0,17.0,390.0,407,0.0,Solar,2024
HUGHENDEN SOLAR FARM,F,QLD,27393.0,0.0,376.0,376,0.0,Solar,2024
Wyangala A,F,NSW,61778.0,0.0,0.0,0,0.0,Hydro,2024
Wyangala B,F,NSW,9669.0,0.0,0.0,0,0.0,Hydro,2024
Hydro Power Station - Bastyan,F,TAS,268278.0,7.0,32.0,39,0.0,Hydro,2024
Hydro Power Station - Butlers Gorge inc Nieterana,F,TAS,69067.0,6.0,104.0,110,0.0,Hydro,2024
Hydro Power Station - Catagunya,F,TAS,188179.0,14.0,31.0,45,0.0,Hydro,2024
Hydro Power Station - Cethana,F,TAS,255848.0,134.0,586.0,720,0.0,Hydro,2024
Hydro Power Station - Cluny,F,TAS,69494.0,2.0,11.0,13,0.0,Hydro,2024
Hydro Power Station - Devils Gate,F,TAS,180918.0,6.0,61.0,67,0.0,Hydro,2024
Hydro Power Station - Fisher & Rowallan,F,TAS,90401.0,11.0,151.0,162,0.0,Hydro,2024
Hydro Power Station - Gordon,F,TAS,780793.0,23.0,77.0,100,0.0,Hydro,2024
Hydro Power Station - John Butters,F,TAS,567268.0,28.0,283.0,311,0.0,Hydro,2024
Hydro Power Station - Lake Echo,F,TAS,76086.0,9.0,19.0,28,0.0,Hydro,2024
Hydro Power Station - Lake Margaret Lower,F,TAS,6179.0,0.0,3.0,3,0.0,Hydro,2024
Hydro Power Station - Lake Margaret Upper,F,TAS,33297.0,1.0,10.0,11,0.0,Hydro,2024
Hydro Power Station - Lemonthyme,F,TAS,160560.0,14.0,36.0,50,0.0,Hydro,2024
Hydro Power Station - Liapootah,F,TAS,371058.0,17.0,40.0,57,0.0,Hydro,2024
Hydro Power Station - Mackintosh,F,TAS,292258.0,121.0,379.0,500,0.0,Hydro,2024
Hydro Power Station - Meadowbank,F,TAS,119884.0,6.0,19.0,25,0.0,Hydro,2024
Hydro Power Station - Paloona,F,TAS,84876.0,8.0,10.0,18,0.0,Hydro,2024
Hydro Power Station - Parangana,F,TAS,5214.0,0.0,0.0,0,0.0,Hydro,2024
Hydro Power Station - Poatina,F,TAS,1312018.0,8.0,922.0,930,0.0,Hydro,2024
Hydro Power Station - Reece,F,TAS,759347.0,74.0,2262.0,2336,0.0,Hydro,2024
Hydro Power Station - Repulse,F,TAS,115149.0,7.0,10.0,17,0.0,Hydro,2024
Hydro Power Station - Tarraleah,F,TAS,553189.0,944.0,73.0,1017,0.0,Hydro,2024
Hydro Power Station - Tods Corner,F,TAS,0.0,0.0,4.0,4,0.0,Hydro,2024
Hydro Power Station - Trevallyn,F,TAS,344371.0,0.0,54.0,54,0.0,Hydro,2024
Hydro Power Station - Tribute,F,TAS,211796.0,24.0,39.0,63,0.0,Hydro,2024
Hydro Power Station - Tungatinah,F,TAS,376377.0,31.0,88.0,119,0.0,Hydro,2024
Hydro Power Station - Wayatinah,F,TAS,216516.0,0.0,37.0,37,0.0,Hydro,2024
Hydro Power Station - Wilmot,F,TAS,81928.0,6.0,25.0,31,0.0,Hydro,2024
Power Station - Flinders Island,F,TAS,5192.0,1769.0,0.0,1769,0.34,Wind,2024
Power Station - King Island,F,TAS,14613.0,6924.0,0.0,6924,0.47,Diesel,2024
Power Station - Tamar Valley,F,TAS,233140.0,112140.0,1100.0,113240,0.48,Gas,2024
Alinta Wind Farm,F,WA,260762.0,81.0,940.0,1021,0.0,Wind,2024
Avonlie Solar Farm,F,NSW,420062.0,89.0,2342.0,2431,0.0,Solar,2024
Bodangora Wind Farm,F,NSW,281170.0,92.0,605.0,697,0.0,Wind,2024
Bolivar Power Station,F,SA,43297.0,23494.0,209.0,23703,0.54,Gas,2024
Capital Wind Farm,F,NSW,301358.0,194.0,817.0,1011,0.0,Wind,2024
Lake Bonney BESS Pty Ltd,F,SA,0.0,5.0,605.0,610,0.0,Battery,2024
"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,490743.0,133.0,573.0,706,0.0,Wind,2024
PAREP Wind,F,SA,758102.0,228.0,150.0,378,0.0,Wind,2024
Smithfield Gas Turbine,F,NSW,48340.0,34995.0,1088.0,36083,0.72,Gas,2024
Woodlawn Wind Farm,F,NSW,114055.0,58.0,311.0,369,0.0,Wind,2024
Ross River Solar Farm,F,QLD,250664.0,45.0,677.0,722,0.0,Solar,2024
Kennedy Energy Park Pty Ltd,F,QLD,176949.0,54.0,110.0,164,0.0,Wind,2024
Bannerton Solar Farm,F,VIC,125509.0,0.0,0.0,0,0.0,Solar,2024
Lal Lal Wind Farm,F,VIC,470269.0,130.0,2275.0,2405,0.0,Wind,2024
Kalamunda Power Station,F,WA,0.0,0.0,0.0,0,0.0,Diesel,2024
Red Hill LFG Power Station,F,WA,23882.0,1840.0,2.0,1842,0.08,Landfill Gas,2024
Tamala Park LFG Power Station,F,WA,28099.0,2162.0,2.0,2164,0.08,Landfill Gas,2024
Benaraby LFGE Station,F,QLD,8006.0,715.0,3.0,718,0.09,Landfill Gas,2024
Bunya LFGE Station,F,QLD,5323.0,626.0,0.0,626,0.12,Landfill Gas,2024
Caboolture LFGE Station,F,QLD,14500.0,1333.0,2.0,1335,0.09,Landfill Gas,2024
Dakabin LFGE Station,F,QLD,13158.0,991.0,4.0,995,0.08,Landfill Gas,2024
Maryborough LFGE Station,F,QLD,11515.0,1296.0,2.0,1298,0.11,Landfill Gas,2024
Mugga Lane LFGE Station,F,ACT,35652.0,4349.0,1.0,4350,0.12,Landfill Gas,2024
Willawong LFGE Station,F,QLD,4625.0,451.0,3.0,454,0.1,Landfill Gas,2024
Emerald Solar Park,F,QLD,102566.0,36.0,1150.0,1186,0.0,Solar,2024
Lilyvale Solar Farm,F,QLD,168595.0,57.0,573.0,630,0.0,Solar,2024
Lincoln Gap Wind Farm Operations Pty Ltd,F,SA,610325.0,39.0,4312.0,4351,0.0,Wind,2024
Albury Renewable Energy Facility,F,NSW,6764.0,519.0,1.0,520,0.08,Landfill Gas,2024
Albury Solar Facility,F,NSW,983.0,0.0,0.0,0,0.0,Solar,2024
Awaba Renewable Energy Facility,F,NSW,3504.0,265.0,5.0,270,0.08,Landfill Gas,2024
Ballarat Renewable Energy Facility,F,VIC,11353.0,872.0,0.0,872,0.08,Landfill Gas,2024
Bendigo Renewable Energy Facility,F,VIC,4232.0,303.0,0.0,303,0.07,Landfill Gas,2024
Caloundra Renewable Energy Facility,F,QLD,6811.0,487.0,2.0,489,0.07,Landfill Gas,2024
Copping Renewable Energy Facility,F,TAS,15393.0,1090.0,0.0,1090,0.07,Landfill Gas,2024
Darwin Renewable Energy Facility,F,NT,9178.0,645.0,3.0,648,0.07,Landfill Gas,2024
Drysdale Renewable Energy Facility,F,VIC,9103.0,637.0,1.0,638,0.07,Landfill Gas,2024
Eastern Creek 2 Renewable Energy Facility,F,NSW,34902.0,2527.0,1.0,2528,0.07,Landfill Gas,2024
Glenorchy Renewable Energy Facility,F,TAS,7553.0,535.0,0.0,535,0.07,Gas,2024
Hampton Park Renewable Energy Facility,F,VIC,70612.0,5115.0,3.0,5118,0.07,Landfill Gas,2024
Henderson Renewable Energy Facility,F,WA,15532.0,1048.0,13.0,1061,0.07,Landfill Gas,2024
Ipswich Renewable Energy Facility,F,QLD,2785.0,211.0,2.0,213,0.08,Landfill Gas,2024
Mc Robies Gully Renewable Energy Facility,F,TAS,4685.0,344.0,0.0,344,0.07,Landfill Gas,2024
Mornington Peninsula Renewable Energy Facility,F,VIC,4022.0,308.0,2.0,310,0.08,Landfill Gas,2024
NAWMA Renewable Energy Facility,F,SA,8082.0,582.0,1.0,583,0.07,Landfill Gas,2024
NAWMA Solar Facility,F,SA,1179.0,0.0,0.0,0,0.0,Solar,2024
Newcastle Renewable Energy Facility,F,NSW,24742.0,1872.0,0.0,1872,0.08,Landfill Gas,2024
Raymond Terrace Renewable Energy Facility,F,NSW,8575.0,643.0,2.0,645,0.07,Landfill Gas,2024
Reedy Creek Renewable Energy Facility,F,QLD,6613.0,475.0,9.0,484,0.07,Landfill Gas,2024
Remount Renewable Energy Facility,F,TAS,9193.0,659.0,0.0,659,0.07,Landfill Gas,2024
Rochedale Renewable Energy Facility,F,QLD,62954.0,4977.0,4.0,4981,0.08,Landfill Gas,2024
Rockingham Renewable Energy Facility,F,WA,7987.0,646.0,15.0,661,0.08,Landfill Gas,2024
Seaford Heights Renewable Energy Facility,F,SA,17865.0,1370.0,4.0,1374,0.08,Landfill Gas,2024
Seaford Heights Solar Facility,F,SA,694.0,0.0,0.0,0,0.0,Solar,2024
Shepparton Renewable Energy Facility,F,VIC,5620.0,418.0,1.0,419,0.07,Landfill Gas,2024
South Cardup Renewable Energy Facility,F,WA,13320.0,1067.0,1.0,1068,0.08,Landfill Gas,2024
Stapylton Renewable Energy Facility,F,QLD,27593.0,2147.0,2.0,2149,0.08,Landfill Gas,2024
Swanbank Renewable Energy Facility,F,QLD,17582.0,1302.0,19.0,1321,0.07,Landfill Gas,2024
Wollert Renewable Energy Facility,F,VIC,63425.0,4594.0,7.0,4601,0.07,Landfill Gas,2024
Woy Woy Renewable Energy Facility,F,NSW,7759.0,552.0,6.0,558,0.07,Landfill Gas,2024
Wyndham Renewable Energy Facility,F,VIC,41968.0,3081.0,5.0,3086,0.07,Landfill Gas,2024
Wyong Renewable Energy Facility,F,NSW,15407.0,1170.0,2.0,1172,0.08,Landfill Gas,2024
Wellington Solar Farm,F,NSW,382845.0,23.0,1075.0,1098,0.0,Solar,2024
Corowa Solar Farm,F,NSW,61769.0,0.0,135.0,135,0.0,Solar,2024
Junee Solar Farm,F,NSW,57854.0,0.0,200.0,200,0.0,Solar,2024
Wagga Wagga North Solar Farm,F,NSW,81929.0,0.0,269.0,269,0.0,Solar,2024
Metz Solar Farm,F,NSW,220543.0,42.0,1088.0,1130,0.0,Solar,2024
Moorabool Wind Farm Pty Ltd,F,VIC,364379.0,54.0,706.0,760,0.0,Wind,2024
Moorabool South Wind Farm Pty Ltd,F,VIC,385132.0,59.0,762.0,821,0.0,Wind,2024
Moree Solar Farm,F,SA,137268.0,24.0,586.0,610,0.0,Solar,2024
MOURA SOLAR FARM SPV PTY LTD,F,QLD,183456.0,0.0,1269.0,1269,0.0,Solar,2024
Mumbida Wind Farm Pty Ltd,F,WA,161661.0,29.0,226.0,255,0.0,Wind,2024
Murra Warra II Wind Farm,F,VIC,540119.0,85.0,1468.0,1553,0.0,Wind,2024
BULGANA GREEN POWER HUB,F,VIC,517742.0,217.0,5414.0,5631,0.0,Wind,2024
COLEAMBALLY SOLAR PTY LTD,F,NSW,313352.0,62.0,1022.0,1084,0.0,Solar,2024
DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,17.0,0.0,4.0,4,0.0,Solar,2024
DUBBO SOLAR HUB PTY LTD,F,NSW,57882.0,8.0,75.0,83,0.0,Solar,2024
GRIFFITH SOLAR FARM PTY LTD,F,NSW,68084.0,6.0,86.0,92,0.0,Solar,2024
HORNSDALE POWER RESERVE PTY LTD,F,SA,0.0,203.0,2945.0,3148,0.0,Battery,2024
HWF1 Pty Ltd,F,SA,339797.0,47.0,56.0,103,0.0,Wind,2024
HWF2 Pty Ltd,F,SA,317093.0,47.0,68.0,115,0.0,Wind,2024
HWF3 PTY LTD,F,SA,331084.0,48.0,61.0,109,0.0,Wind,2024
KABAN WIND FARM PTY LTD,F,QLD,428098.0,59.0,469.0,528,0.0,Wind,2024
NUMURKAH SOLAR FARM PTY LTD,F,VIC,149369.0,42.0,927.0,969,0.0,Solar,2024
PARKES SOLAR FARM PTY LTD,F,NSW,110664.0,28.0,233.0,261,0.0,Solar,2024
VICTORIAN BIG BATTERY PTY LTD,F,VIC,0.0,573.0,19779.0,20352,0.0,Battery,2024
WESTERN DOWNS GREEN POWER HUB PTY LTD,F,QLD,804098.0,491.0,2887.0,3378,0.0,Solar,2024
Kwinana Gas Fired Power Station,F,WA,1890055.0,755148.0,650.0,755798,0.4,Gas,2024
Gladstone Power Station,F,QLD,6578199.0,6492467.0,46061.0,6538528,0.99,Black Coal,2024
Oakey 1 Solar Farm,F,QLD,43377.0,0.0,0.0,0,0.0,Solar,2024
Dulacca Wind Farm,F,QLD,531175.0,203.0,829.0,1032,0.0,Wind,2024
Ballarat Solar Park,F,VIC,341.0,0.0,1.0,1,0.0,Solar,2024
Bendigo Solar Park,F,VIC,410.0,0.0,3.0,3,0.0,Solar,2024
Darling Downs Power Station,F,QLD,1337472.0,584435.0,14540.0,598975,0.44,Gas,2024
Eraring Power Station,F,NSW,15617645.0,13535335.0,14885.0,13550220,0.87,Black Coal,2024
La Trobe,F,VIC,0.0,0.0,0.0,0,0.0,Gas,2024
Ladbroke Grove Power Station,F,SA,59153.0,30118.0,252.0,30370,0.51,Gas,2024
Mortlake Power Station,F,VIC,449318.0,251299.0,5975.0,257274,0.56,Gas,2024
Mt Stuart Power Station,F,QLD,35940.0,35233.0,3761.0,38994,0.98,Diesel,2024
Origin Energy Eraring Battery,F,NSW,0.0,616.0,22.0,638,0.0,Battery,2024
Quarantine Power Station,F,SA,121279.0,72916.0,754.0,73670,0.6,Gas,2024
Roma Power Station,F,QLD,22383.0,14958.0,821.0,15779,0.67,Gas,2024
Shoalhaven Scheme,F,NSW,107611.0,4.0,85852.0,85856,0.0,Hydro,2024
Uranquinty Power Station,F,NSW,503721.0,303987.0,3922.0,307909,0.6,Gas,2024
Granville Harbour Wind Farm,F,TAS,357236.0,30.0,95.0,125,0.0,Wind,2024
Waterloo Wind Farm,F,SA,303154.0,130.0,177.0,307,0.0,Wind,2024
Rye Park Wind Farm,F,NSW,449625.0,102.0,1771.0,1873,0.0,Wind,2024
Burrinjuck Hydro,F,NSW,111853.0,10.0,14.0,24,0.0,Hydro,2024
Hume Hydro,F,NSW,186852.0,23.0,110.0,133,0.0,Hydro,2024
Keepit Hydro,F,NSW,12647.0,9.0,0.0,9,0.0,Hydro,2024
Mt Mercer Wind farm Pty Ltd,F,VIC,257644.0,51.0,503.0,554,0.0,Wind,2024
Mt Millar Wind Farm Pty Ltd,F,SA,143830.0,36.0,6.0,42,0.0,Wind,2024
Pelican Point Power Station,F,SA,1688400.0,677090.0,2844.0,679934,0.4,Gas,2024
Cape Lambert Power Station,F,WA,180411.0,108551.0,0.0,108551,0.6,Gas,2024
